bicycle,building,bus,car,fence,license plate,motorcycle,person,pole,rider,road,sidewalk,sky,terrain,traffic light,traffic sign,train,truck,vegetation,wall,frame,y
49952,0,0,0,0,0,294,10130,0,25,0,0,0,0,0,14346,0,0,4255,0,001618,0
57121,0,0,0,0,0,189,0,0,0,0,0,0,0,0,21656,0,0,36,0,001009,0
66833,0,0,50,0,0,277,0,0,0,0,0,0,0,0,11842,0,0,0,0,001715,0
60835,0,0,0,0,0,979,0,0,0,0,0,0,0,0,17188,0,0,0,0,000578,0
51831,0,0,538,0,0,103,29,0,0,0,0,0,0,0,18281,0,0,8220,0,006824,0
62015,0,0,0,0,0,34,0,0,0,0,0,0,0,0,16582,0,0,371,0,002566,0
55779,0,0,992,0,0,382,0,0,0,0,0,0,0,0,17746,0,0,4103,0,003656,0
66271,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12731,0,0,0,0,000968,0
48284,0,0,9007,0,0,263,3787,0,1606,0,0,0,0,0,8431,0,0,7624,0,006398,0
37969,0,0,0,0,0,22,5394,0,20032,0,0,0,0,0,12882,0,0,2703,0,005851,0
45983,0,0,1118,0,0,852,5504,0,0,0,0,0,0,0,21472,0,0,4073,0,006544,0
62030,0,0,63,0,0,1206,247,0,0,0,0,0,0,0,13655,0,0,1801,0,003186,0
64044,0,0,267,0,0,488,945,0,648,0,0,0,0,0,9904,0,0,2706,0,004287,0
41156,0,0,0,0,0,15,2360,0,24256,0,0,0,0,0,7735,0,0,3480,0,003117,0
56149,0,0,1624,0,0,0,0,0,0,0,0,0,0,0,21142,0,0,87,0,006706,0
61955,0,0,0,0,0,357,10,0,0,0,0,0,0,0,16209,0,0,471,0,007335,0
52527,0,0,2514,0,0,335,0,0,0,0,0,0,0,0,23298,0,0,328,0,003166,0
58359,0,0,552,0,0,829,74,0,2314,0,0,0,0,0,14928,0,0,1946,0,003285,0
67332,0,0,0,0,0,1801,7,0,0,0,0,0,0,0,9853,0,0,9,0,001784,0
65191,0,0,370,0,0,235,12,0,0,0,0,0,0,0,12810,0,0,384,0,002484,0
60023,0,0,0,0,0,528,15,0,0,0,0,0,0,0,16644,0,0,1792,0,003988,0
45961,0,0,0,0,0,2273,3192,0,0,0,0,0,0,0,26457,0,0,1119,0,001753,0
66631,0,0,0,0,0,188,280,0,0,0,0,0,0,0,11903,0,0,0,0,001626,0
63890,0,0,1811,0,0,1163,1001,0,64,0,0,0,0,0,10218,0,0,855,0,006998,0
63967,0,0,0,0,0,802,0,0,0,0,0,0,0,0,14209,0,0,24,0,004628,0
47398,0,0,14,0,0,1966,3053,0,8,0,0,0,0,0,21890,0,0,4673,0,000919,0
53002,0,0,0,0,0,178,9449,0,0,0,0,0,0,0,16334,0,0,39,0,001335,0
65803,0,0,0,0,0,100,0,0,0,0,0,0,0,0,13099,0,0,0,0,002055,0
54051,0,0,1089,0,0,1375,780,0,0,0,0,0,0,0,19447,0,0,2260,0,006447,0
59268,0,0,3348,0,0,1582,203,0,57,0,0,0,0,0,12970,0,0,1574,0,005457,0
45314,0,0,0,0,0,2409,3202,0,0,0,0,0,0,0,26918,0,0,1159,0,001247,0
55848,0,0,26,0,0,210,0,0,2773,0,0,0,0,0,18285,0,0,1860,0,002297,0
64272,0,0,0,0,0,594,0,0,0,0,0,0,0,0,13928,0,0,208,0,001219,0
58103,0,0,4111,0,0,751,235,0,24,0,0,0,0,0,14134,0,0,1644,0,006080,0
63687,0,0,0,0,0,22,0,0,0,0,0,0,0,0,15284,0,0,9,0,001325,0
49056,0,0,0,0,0,628,7309,0,0,0,0,0,0,0,21629,0,0,380,0,001845,0
59956,0,0,0,0,0,226,0,0,0,0,0,0,0,0,18462,0,0,358,0,001085,0
66804,0,0,0,0,0,406,0,0,0,0,0,0,0,0,11792,0,0,0,0,004936,0
57618,0,0,987,0,0,1586,9,0,1271,0,0,0,0,0,14978,0,0,2553,0,004625,0
48253,0,0,0,0,0,468,1786,0,0,0,0,0,0,0,28472,0,0,23,0,002150,0
64774,0,0,0,0,0,25,0,0,0,0,0,0,0,0,14044,0,0,159,0,002518,0
59976,0,0,452,0,0,295,2737,0,25,0,0,0,0,0,14253,0,0,1264,0,005621,0
63429,0,0,0,0,0,1533,106,0,0,0,0,0,0,0,13818,0,0,116,0,005733,0
66220,0,0,0,0,0,209,0,0,0,0,0,0,0,0,12573,0,0,0,0,005753,0
68006,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10996,0,0,0,0,001282,0
50492,0,0,10428,0,0,11,327,0,551,0,0,0,0,0,12396,0,0,4797,0,004464,0
53058,0,0,4,0,0,3427,40,0,0,0,0,0,0,0,20269,0,0,2204,0,004607,0
50506,0,0,6854,0,0,32,5517,0,35,0,0,0,0,0,11820,0,0,4238,0,004878,0
64774,0,0,0,0,0,568,0,0,0,0,0,0,0,0,13660,0,0,0,0,000056,0
55908,0,0,22,0,0,961,3,0,553,0,0,0,0,0,17336,0,0,4219,0,006153,0
60636,0,0,1087,0,0,762,208,0,242,0,0,0,0,0,13827,0,0,2240,0,001264,0
64234,0,0,0,0,0,911,0,0,0,0,0,0,0,0,13855,0,0,2,0,001698,0
65927,0,0,222,0,0,606,47,0,55,0,0,0,0,0,10288,0,0,1857,0,001414,0
54394,0,0,1966,0,0,0,8,0,0,0,0,0,0,0,22622,0,0,12,0,003741,0
61757,0,0,0,0,0,315,6773,0,0,0,0,0,0,0,10144,0,0,13,0,006787,0
33294,0,0,0,0,0,2,28437,0,0,0,0,0,0,0,15576,0,0,1693,0,003959,0
68241,0,0,1,0,0,26,8,0,0,0,0,0,0,0,10726,0,0,0,0,006209,0
49919,0,0,3,0,0,3843,159,0,0,0,0,0,0,0,23588,0,0,1490,0,000962,0
50130,0,0,0,0,0,682,11166,0,0,0,0,0,0,0,14907,0,0,2117,0,001811,0
60746,0,0,0,0,0,341,0,0,0,0,0,0,0,0,16998,0,0,917,0,002214,0
51688,0,0,1780,0,0,2150,4068,0,83,0,0,0,0,0,15562,0,0,3671,0,006784,0
51576,0,0,70,0,0,577,3824,0,68,0,0,0,0,0,20102,0,0,2785,0,002114,0
49811,0,0,0,0,0,49,10244,0,0,0,0,0,0,0,16676,0,0,2222,0,001642,0
50827,0,0,4575,0,0,192,9,0,596,0,0,0,0,0,18178,0,0,4625,0,006134,0
50250,0,0,589,0,0,489,6,0,3245,0,0,0,0,0,18786,0,0,5637,0,000758,0
66057,0,0,0,0,0,36,0,0,0,0,0,0,0,0,12909,0,0,0,0,001793,0
68724,0,0,0,0,0,1077,105,0,0,0,0,0,0,0,8823,0,0,273,0,004505,0
52521,0,0,1090,0,0,685,2093,0,4594,0,0,0,0,0,13916,0,0,4103,0,001090,0
60316,0,0,0,0,0,485,0,0,0,0,0,0,0,0,14616,0,0,3585,0,000547,0
37528,0,0,1,0,0,5000,47,0,0,0,0,0,0,0,32757,0,0,3669,0,001503,0
58534,0,0,0,0,0,520,7,0,0,0,0,0,0,0,16379,0,0,3562,0,003795,0
70040,0,0,0,0,0,2,1,0,0,0,0,0,0,0,8959,0,0,0,0,004535,0
62536,0,0,0,0,0,39,0,0,0,0,0,0,0,0,14874,0,0,1553,0,001566,0
53820,0,0,378,0,0,1155,1249,0,0,0,0,0,0,0,19356,0,0,3044,0,006635,0
55713,0,0,806,0,0,833,0,0,449,0,0,0,0,0,21201,0,0,0,0,006159,0
54347,0,0,1661,0,0,815,321,0,2037,0,0,0,0,0,17105,0,0,2716,0,002083,0
53616,0,0,1655,0,0,323,656,0,0,0,0,0,0,0,22155,0,0,597,0,002326,0
54633,0,0,611,0,0,1364,3065,0,3863,0,0,0,0,0,10934,0,0,4532,0,007153,0
54066,0,0,722,0,0,2535,65,0,0,0,0,0,0,0,20240,0,0,1374,0,006413,0
57414,0,0,17,0,0,264,9,0,663,0,0,0,0,0,18605,0,0,2030,0,001556,0
64122,0,0,0,0,0,1597,51,0,0,0,0,0,0,0,13232,0,0,0,0,003191,0
57190,0,0,596,0,0,1530,10,0,1621,0,0,0,0,0,15053,0,0,3002,0,006631,0
58187,0,0,0,0,0,560,0,0,0,0,0,0,0,0,20254,0,0,1,0,001829,0
35053,0,0,0,0,0,9,34052,0,0,0,0,0,0,0,9622,0,0,266,0,004006,0
67474,0,0,1214,0,0,330,7,0,0,0,0,0,0,0,9731,0,0,246,0,003139,0
57077,0,0,0,0,0,276,0,0,0,0,0,0,0,0,21456,0,0,193,0,000526,0
65313,0,0,0,0,0,626,0,0,0,0,0,0,0,0,13047,0,0,16,0,002186,0
61616,0,0,0,0,0,903,95,0,0,0,0,0,0,0,15286,0,0,1102,0,006940,0
54990,0,0,5717,0,0,13,3805,0,0,0,0,0,0,0,14477,0,0,0,0,002498,0
70412,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8590,0,0,0,0,007220,0
66388,0,0,0,0,0,145,0,0,0,0,0,0,0,0,12469,0,0,0,0,002909,0
61167,0,0,1366,0,0,255,166,0,1195,0,0,0,0,0,12279,0,0,2574,0,004399,0
60502,0,0,0,0,0,903,0,0,0,0,0,0,0,0,14935,0,0,2662,0,002512,0
54317,0,0,0,0,0,263,0,0,0,0,0,0,0,0,24116,0,0,306,0,006510,0
66704,0,0,545,0,0,280,1,0,11,0,0,0,0,0,10674,0,0,787,0,005646,0
57833,0,0,0,0,0,389,0,0,0,0,0,0,0,0,20033,0,0,747,0,006697,0
65815,0,0,0,0,0,810,0,0,0,0,0,0,0,0,12377,0,0,0,0,001186,0
65162,0,0,0,0,0,1011,0,0,0,0,0,0,0,0,12829,0,0,0,0,002475,0
45916,0,0,0,0,0,1209,12671,0,5522,0,0,0,0,0,8934,0,0,4750,0,007358,0
60080,0,0,2438,0,0,448,929,0,98,0,0,0,0,0,12568,0,0,2441,0,006205,0
48568,0,0,2513,0,0,789,721,0,6898,0,0,0,0,0,19333,0,0,180,0,004043,0
53306,0,0,530,0,0,570,0,0,4796,0,0,0,0,0,17930,0,0,1870,0,007338,0
58617,0,0,25,0,0,1207,0,0,0,0,0,0,0,0,18782,0,0,371,0,001849,0
68255,0,0,0,0,0,0,26,0,0,0,0,0,0,0,10721,0,0,0,0,005225,0
54298,0,0,566,0,0,279,0,0,0,0,0,0,0,0,21489,0,0,2370,0,002733,0
25990,0,0,2220,0,0,431,24002,0,248,0,0,0,0,0,18445,0,0,7666,0,005644,0
55557,0,0,9,0,0,502,40,0,942,0,0,0,0,0,18807,0,0,3145,0,001906,0
54345,0,0,1985,0,0,1729,23,0,0,0,0,0,0,0,15349,0,0,5571,0,007234,0
57306,0,0,0,0,0,266,2,0,0,0,0,0,0,0,21399,0,0,29,0,003780,0
62591,0,0,0,0,0,755,0,0,0,0,0,0,0,0,14875,0,0,781,0,003532,0
59177,0,0,0,0,0,81,5294,0,696,0,0,0,0,0,13754,0,0,0,0,000777,0
53502,0,0,159,0,0,951,0,0,0,0,0,0,0,0,24095,0,0,295,0,001830,0
69393,0,0,0,0,0,614,0,0,0,0,0,0,0,0,8987,0,0,8,0,002932,0
59884,0,0,0,0,0,254,6,0,0,0,0,0,0,0,18653,0,0,205,0,001360,0
40336,0,0,1,0,0,4775,83,0,0,0,0,0,0,0,31449,0,0,2358,0,000890,0
60727,0,0,0,0,0,233,0,0,0,0,0,0,0,0,17983,0,0,59,0,001775,0
60500,0,0,0,0,0,791,0,0,0,0,0,0,0,0,17711,0,0,0,0,007474,0
67358,0,0,0,0,0,873,0,0,0,0,0,0,0,0,10633,0,0,138,0,004375,0
61095,0,0,0,0,0,9,0,0,0,0,0,0,0,0,17155,0,0,743,0,002795,0
58077,0,0,346,0,0,1369,0,0,0,0,0,0,0,0,16259,0,0,2951,0,004471,0
59635,0,0,0,0,0,981,86,0,0,0,0,0,0,0,15574,0,0,2726,0,006839,0
58625,0,0,446,0,0,896,18,0,106,0,0,0,0,0,15091,0,0,3820,0,001023,0
61421,0,0,11,0,0,1024,446,0,201,0,0,0,0,0,11912,0,0,3987,0,003499,0
64784,0,0,0,0,0,513,0,0,0,0,0,0,0,0,12591,0,0,1114,0,003724,0
56305,0,0,58,0,0,706,539,0,35,0,0,0,0,0,15637,0,0,5722,0,001351,0
52114,0,0,1145,0,0,640,5452,0,0,0,0,0,0,0,17898,0,0,1753,0,000759,0
68866,0,0,0,0,0,0,5,0,0,0,0,0,0,0,10131,0,0,0,0,001151,0
64636,0,0,0,0,0,421,0,0,0,0,0,0,0,0,13541,0,0,404,0,004416,0
58212,0,0,0,0,0,343,0,0,0,0,0,0,0,0,20398,0,0,49,0,006921,0
68345,0,0,0,0,0,256,0,0,0,0,0,0,0,0,10401,0,0,0,0,003152,0
64118,0,0,0,0,0,1,60,0,1617,0,0,0,0,0,9278,0,0,3928,0,006905,0
38822,0,0,0,0,0,38,4795,0,22581,0,0,0,0,0,12193,0,0,573,0,002438,0
50944,0,0,713,0,0,0,0,0,30,0,0,0,0,0,27314,0,0,1,0,001400,0
69528,0,0,0,0,0,6,0,0,0,0,0,0,0,0,9468,0,0,0,0,002756,0
59175,0,0,0,0,0,351,0,0,0,0,0,0,0,0,19088,0,0,388,0,006221,0
63132,0,0,5,0,0,917,0,0,0,0,0,0,0,0,14947,0,0,1,0,005183,0
66228,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12774,0,0,0,0,003752,0
67394,0,0,0,0,0,56,0,0,0,0,0,0,0,0,11552,0,0,0,0,006865,0
61020,0,0,0,0,0,473,14,0,0,0,0,0,0,0,14810,0,0,2685,0,001492,0
62882,0,0,0,0,0,30,52,0,0,0,0,0,0,0,16023,0,0,15,0,002098,0
49888,0,0,476,0,0,551,10,0,4321,0,0,0,0,0,18218,0,0,5538,0,006883,0
51591,0,0,0,0,0,2429,127,0,0,0,0,0,0,0,24085,0,0,770,0,001455,0
42085,0,0,0,0,0,1690,2232,0,17047,0,0,0,0,0,11407,0,0,4541,0,002852,0
65667,0,0,32,0,0,291,133,0,0,0,0,0,0,0,11433,0,0,1446,0,007264,0
59546,0,0,82,0,0,774,12,0,2,0,0,0,0,0,15855,0,0,2731,0,001453,0
54799,0,0,5074,0,0,153,2900,0,4604,0,0,0,0,0,10730,0,0,742,0,000865,0
65317,0,0,0,0,0,358,0,0,0,0,0,0,0,0,12782,0,0,545,0,004357,0
56977,0,0,349,0,0,1931,3,0,704,0,0,0,0,0,14636,0,0,4402,0,007226,0
46097,0,0,6967,0,0,154,2447,0,0,0,0,0,0,0,22479,0,0,858,0,006918,0
64460,0,0,0,0,0,512,0,0,0,0,0,0,0,0,14030,0,0,0,0,005702,0
56192,0,0,0,0,0,570,11,0,0,0,0,0,0,0,16937,0,0,5292,0,005607,0
60034,0,0,0,0,0,31,8974,0,0,0,0,0,0,0,9963,0,0,0,0,007093,0
56844,0,0,0,0,0,1,3,0,0,0,0,0,0,0,21939,0,0,215,0,001361,0
68066,0,0,0,0,0,396,0,0,0,0,0,0,0,0,10517,0,0,23,0,001283,0
62205,0,0,0,0,0,752,0,0,0,0,0,0,0,0,15399,0,0,646,0,002842,0
46279,0,0,1256,0,0,2054,801,0,0,0,0,0,0,0,27589,0,0,1023,0,003536,0
39936,0,0,3,0,0,4866,77,0,0,0,0,0,0,0,31490,0,0,2630,0,001510,0
62028,0,0,585,0,0,9,5838,0,2208,0,0,0,0,0,8334,0,0,0,0,003400,0
58045,0,0,4,0,0,545,5104,0,193,0,0,0,0,0,14111,0,0,1000,0,006923,0
53822,0,0,23,0,0,543,71,0,0,0,0,0,0,0,24399,0,0,144,0,005593,0
55966,0,0,295,0,0,2400,11,0,0,0,0,0,0,0,19671,0,0,659,0,006717,1
59690,0,0,0,0,0,834,0,0,0,0,0,0,0,0,18478,0,0,0,0,000776,0
48196,0,0,0,0,0,314,5288,0,0,0,0,0,0,0,24893,0,0,311,0,000719,0
67155,0,0,1,0,0,65,4,0,0,0,0,0,0,0,11491,0,0,286,0,003732,0
55487,0,0,0,0,0,521,0,0,4832,0,0,0,0,0,14613,0,0,3549,0,005614,0
56480,0,0,1195,0,0,447,0,0,0,0,0,0,0,0,20857,0,0,23,0,001761,0
58186,0,0,138,0,0,563,65,0,83,0,0,0,0,0,14807,0,0,5160,0,003839,0
59639,0,0,1350,0,0,524,108,0,6,0,0,0,0,0,17314,0,0,61,0,003710,0
54909,0,0,601,0,0,1157,938,0,0,0,0,0,0,0,14609,0,0,6788,0,007363,0
62046,0,0,736,0,0,535,98,0,629,0,0,0,0,0,12883,0,0,2075,0,004037,0
65583,0,0,0,0,0,278,0,0,0,0,0,0,0,0,13141,0,0,0,0,003987,0
65401,0,0,0,0,0,118,0,0,0,0,0,0,0,0,13483,0,0,0,0,000014,0
48264,0,0,962,0,0,22,12473,0,77,0,0,0,0,0,16711,0,0,493,0,000556,0
52188,0,0,1114,0,0,4,0,0,0,0,0,0,0,0,25692,0,0,4,0,002162,0
58272,0,0,0,0,0,958,1413,0,0,0,0,0,0,0,17962,0,0,397,0,001815,0
54877,0,0,24,0,0,1083,66,0,1322,0,0,0,0,0,17183,0,0,4447,0,004525,0
55381,0,0,0,0,0,2,0,0,0,0,0,0,0,0,23435,0,0,184,0,000375,0
53375,0,0,0,0,0,467,5951,0,0,0,0,0,0,0,15311,0,0,3898,0,002323,0
58376,0,0,6,0,0,1072,0,0,0,0,0,0,0,0,19450,0,0,98,0,004112,0
67624,0,0,0,0,0,13,0,0,0,0,0,0,0,0,11365,0,0,0,0,002066,0
29832,0,0,4180,0,0,603,62,0,25636,0,0,0,0,0,13757,0,0,4932,0,006763,0
66882,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12120,0,0,0,0,002491,0
38861,0,0,141,0,0,123,7484,0,12887,0,0,0,0,0,16995,0,0,2511,0,004258,0
67277,0,0,0,0,0,93,134,0,0,0,0,0,0,0,11067,0,0,431,0,003098,0
51750,0,0,553,0,0,3403,3,0,0,0,0,0,0,0,19886,0,0,3407,0,001373,0
56785,0,0,882,0,0,465,105,0,233,0,0,0,0,0,14872,0,0,5660,0,002946,0
49034,0,0,0,0,0,145,5295,0,11681,0,0,0,0,0,12437,0,0,410,0,007062,0
51666,0,0,0,0,0,2955,1156,0,0,0,0,0,0,0,21897,0,0,1328,0,001799,0
64560,0,0,0,0,0,505,0,0,0,0,0,0,0,0,13937,0,0,0,0,002659,0
66768,0,0,50,0,0,77,0,0,0,0,0,0,0,0,12107,0,0,0,0,002835,0
55552,0,0,33,0,0,1928,2662,0,1026,0,0,0,0,0,13697,0,0,4104,0,005993,0
54112,0,0,618,0,0,1009,654,0,1728,0,0,0,0,0,17438,0,0,3443,0,004459,0
48715,0,0,5,0,0,4700,299,0,0,0,0,0,0,0,23791,0,0,1492,0,001128,0
48532,0,0,967,0,0,1351,7044,0,418,0,0,0,0,0,11699,0,0,8991,0,002784,0
56453,0,0,33,0,0,1439,3410,0,0,0,0,0,0,0,14068,0,0,3599,0,005513,0
65510,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13492,0,0,0,0,007173,0
62937,0,0,0,0,0,873,0,0,0,0,0,0,0,0,15181,0,0,11,0,002736,0
45741,0,0,3,0,0,3598,215,0,0,0,0,0,0,0,28074,0,0,1371,0,001056,0
37472,0,0,2,0,0,5018,47,0,0,0,0,0,0,0,33240,0,0,3223,0,000257,0
49216,0,0,1,0,0,3946,226,0,0,0,0,0,0,0,24078,0,0,1535,0,000749,0
66588,0,0,0,0,0,105,128,0,0,0,0,0,0,0,11223,0,0,958,0,004662,0
37556,0,0,2,0,0,5062,91,0,0,0,0,0,0,0,32993,0,0,3298,0,001081,0
66173,0,0,0,0,0,266,0,0,0,0,0,0,0,0,12563,0,0,0,0,001641,0
67161,0,0,0,0,0,69,0,0,0,0,0,0,0,0,11772,0,0,0,0,005047,0
50393,0,0,29,0,0,2121,3503,0,0,0,0,0,0,0,21766,0,0,1190,0,002070,0
66983,0,0,0,0,0,118,0,0,0,0,0,0,0,0,11901,0,0,0,0,004354,0
32215,0,0,6436,0,0,69,13004,0,6372,0,0,0,0,0,17326,0,0,3580,0,007297,0
57287,0,0,420,0,0,1215,2,0,11,0,0,0,0,0,14531,0,0,5536,0,004506,0
51892,0,0,1054,0,0,1364,1257,0,0,0,0,0,0,0,21855,0,0,1580,0,001520,0
57683,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20941,0,0,378,0,007399,0
51335,0,0,5993,0,0,6,935,0,328,0,0,0,0,0,19894,0,0,511,0,005100,0
65783,0,0,0,0,0,126,0,0,0,0,0,0,0,0,13093,0,0,0,0,001679,0
56836,0,0,393,0,0,1127,0,0,0,0,0,0,0,0,17402,0,0,3244,0,004606,0
68921,0,0,0,0,0,77,0,0,0,0,0,0,0,0,9914,0,0,90,0,005722,0
51675,0,0,141,0,0,554,2327,0,0,0,0,0,0,0,17272,0,0,7033,0,002596,0
47784,0,0,7293,0,0,856,76,0,478,0,0,0,0,0,21492,0,0,1023,0,002407,0
56381,0,0,193,0,0,1818,14,0,658,0,0,0,0,0,14744,0,0,5194,0,006059,0
24054,0,0,1071,0,0,165,19659,0,15412,0,0,0,0,0,13457,0,0,5184,0,000584,1
56893,0,0,1012,0,0,40,3058,0,0,0,0,0,0,0,16480,0,0,1519,0,003733,0
57306,0,0,706,0,0,739,4140,0,1,0,0,0,0,0,13840,0,0,2270,0,000787,0
55653,0,0,5,0,0,991,143,0,332,0,0,0,0,0,17261,0,0,4617,0,004661,0
53533,0,0,538,0,0,1,3483,0,313,0,0,0,0,0,18064,0,0,3070,0,007024,0
32551,0,0,636,0,0,820,17738,0,3855,0,0,0,0,0,23140,0,0,262,0,007250,0
57384,0,0,148,0,0,1499,4,0,0,0,0,0,0,0,15975,0,0,3992,0,005464,0
60175,0,0,23,0,0,816,86,0,0,0,0,0,0,0,16244,0,0,1658,0,002394,0
59204,0,0,0,0,0,608,466,0,0,0,0,0,0,0,15272,0,0,3452,0,001285,0
45315,0,0,0,0,0,2265,3151,0,0,0,0,0,0,0,27078,0,0,1193,0,001452,0
56214,0,0,447,0,0,682,16,0,0,0,0,0,0,0,21643,0,0,0,0,001779,0
62487,0,0,0,0,0,904,0,0,0,0,0,0,0,0,15231,0,0,380,0,007479,0
21590,0,0,2028,0,0,402,15917,0,20489,0,0,0,0,0,17437,0,0,1139,0,003825,0
50292,0,0,0,0,0,31,8054,0,78,0,0,0,0,0,18711,0,0,1836,0,005862,0
25513,0,0,18609,0,0,59,12570,0,6336,0,0,0,0,0,14551,0,0,1364,0,004890,0
52876,0,0,77,0,0,1904,1770,0,0,0,0,0,0,0,16728,0,0,5647,0,002092,0
34899,0,0,3,0,0,1206,22945,0,26,0,0,0,0,0,3547,0,0,16889,0,007431,0
50825,0,0,56,0,0,2588,2959,0,0,0,0,0,0,0,21780,0,0,794,0,001278,0
49511,0,0,0,0,0,613,4625,0,22,0,0,0,0,0,17916,0,0,6315,0,005425,0
73494,0,0,0,0,0,0,673,0,1799,0,0,0,0,0,2612,0,0,424,0,006988,0
51774,0,0,1324,0,0,867,1786,0,0,0,0,0,0,0,20953,0,0,2298,0,001671,0
67476,0,0,0,0,0,211,1,0,0,0,0,0,0,0,11295,0,0,19,0,007148,0
37673,0,0,120,0,0,3609,350,0,0,0,0,0,0,0,33097,0,0,4153,0,000715,0
67569,0,0,0,0,0,70,29,0,0,0,0,0,0,0,11334,0,0,0,0,000786,0
57985,0,0,0,0,0,685,0,0,0,0,0,0,0,0,20304,0,0,28,0,005022,0
67182,0,0,0,0,0,661,0,0,0,0,0,0,0,0,11116,0,0,43,0,002396,0
34572,0,0,0,0,0,639,16344,0,0,0,0,0,0,0,23299,0,0,4148,0,004550,0
50749,0,0,0,0,0,112,8613,0,0,0,0,0,0,0,17104,0,0,2424,0,001362,0
56716,0,0,108,0,0,576,5191,0,59,0,0,0,0,0,15377,0,0,975,0,005211,0
55654,0,0,25,0,0,1504,3,0,1297,0,0,0,0,0,16816,0,0,3703,0,004182,0
58055,0,0,0,0,0,1806,14,0,0,0,0,0,0,0,14854,0,0,4273,0,005066,0
64141,0,0,0,0,0,736,0,0,0,0,0,0,0,0,14125,0,0,0,0,002154,0
61447,0,0,0,0,0,168,1,0,0,0,0,0,0,0,16577,0,0,809,0,004320,0
67178,0,0,0,0,0,136,0,0,0,0,0,0,0,0,11688,0,0,0,0,000872,0
54740,0,0,435,0,0,972,441,0,3336,0,0,0,0,0,14994,0,0,4084,0,001739,0
65687,0,0,0,0,0,405,0,0,0,0,0,0,0,0,12499,0,0,411,0,005597,0
70001,0,0,30,0,0,4,0,0,0,0,0,0,0,0,8938,0,0,29,0,006665,0
67652,0,0,0,0,0,90,0,0,0,0,0,0,0,0,11260,0,0,0,0,000723,0
64301,0,0,1205,0,0,1137,12,0,0,0,0,0,0,0,11008,0,0,1339,0,003745,0
41996,0,0,21,0,0,1855,12336,0,0,0,0,0,0,0,22449,0,0,345,0,007104,0
68133,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10869,0,0,0,0,000707,0
65090,0,0,72,0,0,312,3,0,615,0,0,0,0,0,11248,0,0,1662,0,004538,0
38950,0,0,5387,0,0,1239,14449,0,0,0,0,0,0,0,15342,0,0,3635,0,007476,0
61454,0,0,0,0,0,337,21,0,0,0,0,0,0,0,16953,0,0,237,0,000550,0
51387,0,0,0,0,0,1727,285,0,0,0,0,0,0,0,23283,0,0,2320,0,002096,0
53440,0,0,1174,0,0,25,0,0,6,0,0,0,0,0,23501,0,0,856,0,002430,0
57446,0,0,0,0,0,511,0,0,0,0,0,0,0,0,20680,0,0,365,0,005305,0
28156,0,0,15191,0,0,0,10939,0,11092,0,0,0,0,0,13102,0,0,522,0,007009,0
57377,0,0,494,0,0,2039,0,0,0,0,0,0,0,0,18689,0,0,403,0,004344,0
69739,0,0,0,0,0,76,0,0,0,0,0,0,0,0,9185,0,0,2,0,005678,0
55476,0,0,1347,0,0,795,38,0,0,0,0,0,0,0,15974,0,0,5372,0,003672,0
55572,0,0,116,0,0,439,0,0,0,0,0,0,0,0,21636,0,0,1239,0,001735,0
65982,0,0,82,0,0,151,1,0,0,0,0,0,0,0,11795,0,0,991,0,005877,0
66720,0,0,0,0,0,178,0,0,0,0,0,0,0,0,12104,0,0,0,0,000255,0
64762,0,0,0,0,0,1039,0,0,0,0,0,0,0,0,13201,0,0,0,0,007295,0
45647,0,0,0,0,0,914,168,0,0,0,0,0,0,0,31928,0,0,345,0,001184,0
65440,0,0,0,0,0,435,0,0,0,0,0,0,0,0,12744,0,0,383,0,007471,0
63396,0,0,96,0,0,1275,2,0,0,0,0,0,0,0,11706,0,0,2527,0,003551,0
54437,0,0,0,0,0,630,0,0,0,0,0,0,0,0,22328,0,0,2120,0,001570,0
59341,0,0,3615,0,0,570,7,0,203,0,0,0,0,0,12538,0,0,2728,0,004013,0
52408,0,0,697,0,0,745,928,0,2716,0,0,0,0,0,14315,0,0,7193,0,005192,0
42939,0,0,1029,0,0,302,125,0,13716,0,0,0,0,0,20254,0,0,637,0,001324,0
58033,0,0,0,0,0,676,0,0,0,0,0,0,0,0,19482,0,0,1324,0,001028,0
47573,0,0,1666,0,0,1287,3217,0,0,0,0,0,0,0,23042,0,0,2217,0,006367,0
66941,0,0,0,0,0,478,0,0,0,0,0,0,0,0,11435,0,0,148,0,002269,0
67416,0,0,0,0,0,175,0,0,0,0,0,0,0,0,11411,0,0,0,0,006327,0
54978,0,0,72,0,0,514,7300,0,0,0,0,0,0,0,15942,0,0,196,0,001003,0
47625,0,0,254,0,0,1340,0,0,0,0,0,0,0,0,26973,0,0,3323,0,005934,0
38386,0,0,2,0,0,5076,86,0,0,0,0,0,0,0,32736,0,0,2716,0,001229,0
66973,0,0,0,0,0,42,0,0,0,0,0,0,0,0,11987,0,0,0,0,001202,0
53252,0,0,322,0,0,1783,92,0,3,0,0,0,0,0,17815,0,0,5735,0,003037,0
