bicycle,building,bus,car,fence,license plate,motorcycle,person,pole,rider,road,sidewalk,sky,terrain,traffic light,traffic sign,train,truck,vegetation,wall,frame,y
52655,0,0,1012,0,0,122,0,0,0,0,0,0,0,0,18023,0,0,7190,0,001024,non-urban
67477,0,0,0,0,0,6,0,0,0,0,0,0,0,0,11519,0,0,0,0,000013,non-urban
46453,0,0,0,0,0,2125,16,0,0,0,0,0,0,0,23847,0,0,7074,0,000925,non-urban
55986,0,0,4,0,0,666,677,0,895,0,0,0,0,0,20769,0,0,5,0,006739,non-urban
40683,0,0,12621,0,0,54,607,0,1624,0,0,0,0,0,15366,0,0,8047,0,002624,non-urban
64568,0,0,0,0,0,786,0,0,0,0,0,0,0,0,13620,0,0,28,0,003158,non-urban
55211,0,0,9,0,0,1140,599,0,0,0,0,0,0,0,18452,0,0,3591,0,005612,non-urban
65622,0,0,0,0,0,127,0,0,0,0,0,0,0,0,13253,0,0,0,0,002437,non-urban
56103,0,0,3698,0,0,778,1150,0,893,0,0,0,0,0,15414,0,0,966,0,000924,non-urban
49243,0,0,9729,0,0,107,1,0,0,0,0,0,0,0,15269,0,0,4653,0,003248,non-urban
65113,0,0,0,0,0,1313,10,0,0,0,0,0,0,0,12561,0,0,5,0,006289,non-urban
62077,0,0,0,0,0,494,23,0,0,0,0,0,0,0,15297,0,0,1111,0,005440,non-urban
37981,0,0,5018,0,0,626,13439,0,0,0,0,0,0,0,21386,0,0,552,0,000686,non-urban
46481,0,0,1715,0,0,738,6682,0,0,0,0,0,0,0,21302,0,0,2084,0,001914,non-urban
63879,0,0,0,0,0,1148,0,0,0,0,0,0,0,0,13975,0,0,0,0,000829,non-urban
57914,0,0,0,0,0,691,35,0,0,0,0,0,0,0,17530,0,0,2832,0,003693,non-urban
66076,0,0,0,0,0,78,0,0,0,0,0,0,0,0,12824,0,0,24,0,004176,non-urban
52014,0,0,256,0,0,319,105,0,0,0,0,0,0,0,25964,0,0,344,0,007305,non-urban
67111,0,0,3,0,0,406,0,0,0,0,0,0,0,0,11482,0,0,0,0,006207,non-urban
61237,0,0,131,0,0,296,3730,0,3038,0,0,0,0,0,10376,0,0,194,0,002373,non-urban
64785,0,0,0,0,0,363,0,0,0,0,0,0,0,0,13373,0,0,481,0,004230,non-urban
36157,0,0,40,0,0,291,3520,0,24496,0,0,0,0,0,11056,0,0,3442,0,003439,non-urban
56923,0,0,103,0,0,1718,69,0,235,0,0,0,0,0,16108,0,0,3846,0,003767,non-urban
65104,0,0,0,0,0,83,4,0,0,0,0,0,0,0,13811,0,0,0,0,005681,non-urban
58647,0,0,0,0,0,607,92,0,0,0,0,0,0,0,19433,0,0,223,0,001196,non-urban
49952,0,0,0,0,0,294,10130,0,25,0,0,0,0,0,14346,0,0,4255,0,001618,non-urban
57121,0,0,0,0,0,189,0,0,0,0,0,0,0,0,21656,0,0,36,0,001009,non-urban
66833,0,0,50,0,0,277,0,0,0,0,0,0,0,0,11842,0,0,0,0,001715,non-urban
60835,0,0,0,0,0,979,0,0,0,0,0,0,0,0,17188,0,0,0,0,000578,non-urban
51831,0,0,538,0,0,103,29,0,0,0,0,0,0,0,18281,0,0,8220,0,006824,non-urban
62015,0,0,0,0,0,34,0,0,0,0,0,0,0,0,16582,0,0,371,0,002566,non-urban
55779,0,0,992,0,0,382,0,0,0,0,0,0,0,0,17746,0,0,4103,0,003656,non-urban
66271,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12731,0,0,0,0,000968,non-urban
48284,0,0,9007,0,0,263,3787,0,1606,0,0,0,0,0,8431,0,0,7624,0,006398,non-urban
37969,0,0,0,0,0,22,5394,0,20032,0,0,0,0,0,12882,0,0,2703,0,005851,non-urban
45983,0,0,1118,0,0,852,5504,0,0,0,0,0,0,0,21472,0,0,4073,0,006544,non-urban
62030,0,0,63,0,0,1206,247,0,0,0,0,0,0,0,13655,0,0,1801,0,003186,non-urban
64044,0,0,267,0,0,488,945,0,648,0,0,0,0,0,9904,0,0,2706,0,004287,non-urban
41156,0,0,0,0,0,15,2360,0,24256,0,0,0,0,0,7735,0,0,3480,0,003117,non-urban
56149,0,0,1624,0,0,0,0,0,0,0,0,0,0,0,21142,0,0,87,0,006706,non-urban
61955,0,0,0,0,0,357,10,0,0,0,0,0,0,0,16209,0,0,471,0,007335,non-urban
52527,0,0,2514,0,0,335,0,0,0,0,0,0,0,0,23298,0,0,328,0,003166,non-urban
58359,0,0,552,0,0,829,74,0,2314,0,0,0,0,0,14928,0,0,1946,0,003285,non-urban
67332,0,0,0,0,0,1801,7,0,0,0,0,0,0,0,9853,0,0,9,0,001784,non-urban
65191,0,0,370,0,0,235,12,0,0,0,0,0,0,0,12810,0,0,384,0,002484,non-urban
60023,0,0,0,0,0,528,15,0,0,0,0,0,0,0,16644,0,0,1792,0,003988,non-urban
45961,0,0,0,0,0,2273,3192,0,0,0,0,0,0,0,26457,0,0,1119,0,001753,non-urban
66631,0,0,0,0,0,188,280,0,0,0,0,0,0,0,11903,0,0,0,0,001626,non-urban
63890,0,0,1811,0,0,1163,1001,0,64,0,0,0,0,0,10218,0,0,855,0,006998,non-urban
63967,0,0,0,0,0,802,0,0,0,0,0,0,0,0,14209,0,0,24,0,004628,non-urban
47398,0,0,14,0,0,1966,3053,0,8,0,0,0,0,0,21890,0,0,4673,0,000919,non-urban
53002,0,0,0,0,0,178,9449,0,0,0,0,0,0,0,16334,0,0,39,0,001335,non-urban
65803,0,0,0,0,0,100,0,0,0,0,0,0,0,0,13099,0,0,0,0,002055,non-urban
54051,0,0,1089,0,0,1375,780,0,0,0,0,0,0,0,19447,0,0,2260,0,006447,non-urban
59268,0,0,3348,0,0,1582,203,0,57,0,0,0,0,0,12970,0,0,1574,0,005457,non-urban
45314,0,0,0,0,0,2409,3202,0,0,0,0,0,0,0,26918,0,0,1159,0,001247,non-urban
55848,0,0,26,0,0,210,0,0,2773,0,0,0,0,0,18285,0,0,1860,0,002297,non-urban
64272,0,0,0,0,0,594,0,0,0,0,0,0,0,0,13928,0,0,208,0,001219,non-urban
58103,0,0,4111,0,0,751,235,0,24,0,0,0,0,0,14134,0,0,1644,0,006080,non-urban
63687,0,0,0,0,0,22,0,0,0,0,0,0,0,0,15284,0,0,9,0,001325,non-urban
49056,0,0,0,0,0,628,7309,0,0,0,0,0,0,0,21629,0,0,380,0,001845,non-urban
59956,0,0,0,0,0,226,0,0,0,0,0,0,0,0,18462,0,0,358,0,001085,non-urban
66804,0,0,0,0,0,406,0,0,0,0,0,0,0,0,11792,0,0,0,0,004936,non-urban
57618,0,0,987,0,0,1586,9,0,1271,0,0,0,0,0,14978,0,0,2553,0,004625,non-urban
48253,0,0,0,0,0,468,1786,0,0,0,0,0,0,0,28472,0,0,23,0,002150,non-urban
64774,0,0,0,0,0,25,0,0,0,0,0,0,0,0,14044,0,0,159,0,002518,non-urban
59976,0,0,452,0,0,295,2737,0,25,0,0,0,0,0,14253,0,0,1264,0,005621,non-urban
63429,0,0,0,0,0,1533,106,0,0,0,0,0,0,0,13818,0,0,116,0,005733,non-urban
66220,0,0,0,0,0,209,0,0,0,0,0,0,0,0,12573,0,0,0,0,005753,non-urban
68006,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10996,0,0,0,0,001282,non-urban
50492,0,0,10428,0,0,11,327,0,551,0,0,0,0,0,12396,0,0,4797,0,004464,non-urban
53058,0,0,4,0,0,3427,40,0,0,0,0,0,0,0,20269,0,0,2204,0,004607,non-urban
50506,0,0,6854,0,0,32,5517,0,35,0,0,0,0,0,11820,0,0,4238,0,004878,non-urban
64774,0,0,0,0,0,568,0,0,0,0,0,0,0,0,13660,0,0,0,0,000056,non-urban
55908,0,0,22,0,0,961,3,0,553,0,0,0,0,0,17336,0,0,4219,0,006153,non-urban
60636,0,0,1087,0,0,762,208,0,242,0,0,0,0,0,13827,0,0,2240,0,001264,non-urban
64234,0,0,0,0,0,911,0,0,0,0,0,0,0,0,13855,0,0,2,0,001698,non-urban
65927,0,0,222,0,0,606,47,0,55,0,0,0,0,0,10288,0,0,1857,0,001414,non-urban
54394,0,0,1966,0,0,0,8,0,0,0,0,0,0,0,22622,0,0,12,0,003741,non-urban
61757,0,0,0,0,0,315,6773,0,0,0,0,0,0,0,10144,0,0,13,0,006787,non-urban
33294,0,0,0,0,0,2,28437,0,0,0,0,0,0,0,15576,0,0,1693,0,003959,non-urban
68241,0,0,1,0,0,26,8,0,0,0,0,0,0,0,10726,0,0,0,0,006209,non-urban
49919,0,0,3,0,0,3843,159,0,0,0,0,0,0,0,23588,0,0,1490,0,000962,non-urban
50130,0,0,0,0,0,682,11166,0,0,0,0,0,0,0,14907,0,0,2117,0,001811,non-urban
60746,0,0,0,0,0,341,0,0,0,0,0,0,0,0,16998,0,0,917,0,002214,non-urban
51688,0,0,1780,0,0,2150,4068,0,83,0,0,0,0,0,15562,0,0,3671,0,006784,non-urban
51576,0,0,70,0,0,577,3824,0,68,0,0,0,0,0,20102,0,0,2785,0,002114,non-urban
49811,0,0,0,0,0,49,10244,0,0,0,0,0,0,0,16676,0,0,2222,0,001642,non-urban
50827,0,0,4575,0,0,192,9,0,596,0,0,0,0,0,18178,0,0,4625,0,006134,non-urban
50250,0,0,589,0,0,489,6,0,3245,0,0,0,0,0,18786,0,0,5637,0,000758,non-urban
66057,0,0,0,0,0,36,0,0,0,0,0,0,0,0,12909,0,0,0,0,001793,non-urban
68724,0,0,0,0,0,1077,105,0,0,0,0,0,0,0,8823,0,0,273,0,004505,non-urban
52521,0,0,1090,0,0,685,2093,0,4594,0,0,0,0,0,13916,0,0,4103,0,001090,non-urban
60316,0,0,0,0,0,485,0,0,0,0,0,0,0,0,14616,0,0,3585,0,000547,non-urban
37528,0,0,1,0,0,5000,47,0,0,0,0,0,0,0,32757,0,0,3669,0,001503,non-urban
58534,0,0,0,0,0,520,7,0,0,0,0,0,0,0,16379,0,0,3562,0,003795,non-urban
70040,0,0,0,0,0,2,1,0,0,0,0,0,0,0,8959,0,0,0,0,004535,non-urban
62536,0,0,0,0,0,39,0,0,0,0,0,0,0,0,14874,0,0,1553,0,001566,non-urban
53820,0,0,378,0,0,1155,1249,0,0,0,0,0,0,0,19356,0,0,3044,0,006635,non-urban
55713,0,0,806,0,0,833,0,0,449,0,0,0,0,0,21201,0,0,0,0,006159,non-urban
54347,0,0,1661,0,0,815,321,0,2037,0,0,0,0,0,17105,0,0,2716,0,002083,non-urban
53616,0,0,1655,0,0,323,656,0,0,0,0,0,0,0,22155,0,0,597,0,002326,non-urban
54633,0,0,611,0,0,1364,3065,0,3863,0,0,0,0,0,10934,0,0,4532,0,007153,non-urban
54066,0,0,722,0,0,2535,65,0,0,0,0,0,0,0,20240,0,0,1374,0,006413,non-urban
57414,0,0,17,0,0,264,9,0,663,0,0,0,0,0,18605,0,0,2030,0,001556,non-urban
64122,0,0,0,0,0,1597,51,0,0,0,0,0,0,0,13232,0,0,0,0,003191,non-urban
57190,0,0,596,0,0,1530,10,0,1621,0,0,0,0,0,15053,0,0,3002,0,006631,non-urban
58187,0,0,0,0,0,560,0,0,0,0,0,0,0,0,20254,0,0,1,0,001829,non-urban
35053,0,0,0,0,0,9,34052,0,0,0,0,0,0,0,9622,0,0,266,0,004006,non-urban
67474,0,0,1214,0,0,330,7,0,0,0,0,0,0,0,9731,0,0,246,0,003139,non-urban
57077,0,0,0,0,0,276,0,0,0,0,0,0,0,0,21456,0,0,193,0,000526,non-urban
65313,0,0,0,0,0,626,0,0,0,0,0,0,0,0,13047,0,0,16,0,002186,non-urban
61616,0,0,0,0,0,903,95,0,0,0,0,0,0,0,15286,0,0,1102,0,006940,non-urban
54990,0,0,5717,0,0,13,3805,0,0,0,0,0,0,0,14477,0,0,0,0,002498,non-urban
70412,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8590,0,0,0,0,007220,non-urban
66388,0,0,0,0,0,145,0,0,0,0,0,0,0,0,12469,0,0,0,0,002909,non-urban
61167,0,0,1366,0,0,255,166,0,1195,0,0,0,0,0,12279,0,0,2574,0,004399,non-urban
60502,0,0,0,0,0,903,0,0,0,0,0,0,0,0,14935,0,0,2662,0,002512,non-urban
54317,0,0,0,0,0,263,0,0,0,0,0,0,0,0,24116,0,0,306,0,006510,non-urban
66704,0,0,545,0,0,280,1,0,11,0,0,0,0,0,10674,0,0,787,0,005646,non-urban
57833,0,0,0,0,0,389,0,0,0,0,0,0,0,0,20033,0,0,747,0,006697,non-urban
65815,0,0,0,0,0,810,0,0,0,0,0,0,0,0,12377,0,0,0,0,001186,non-urban
65162,0,0,0,0,0,1011,0,0,0,0,0,0,0,0,12829,0,0,0,0,002475,non-urban
45916,0,0,0,0,0,1209,12671,0,5522,0,0,0,0,0,8934,0,0,4750,0,007358,non-urban
60080,0,0,2438,0,0,448,929,0,98,0,0,0,0,0,12568,0,0,2441,0,006205,non-urban
48568,0,0,2513,0,0,789,721,0,6898,0,0,0,0,0,19333,0,0,180,0,004043,non-urban
53306,0,0,530,0,0,570,0,0,4796,0,0,0,0,0,17930,0,0,1870,0,007338,non-urban
58617,0,0,25,0,0,1207,0,0,0,0,0,0,0,0,18782,0,0,371,0,001849,non-urban
68255,0,0,0,0,0,0,26,0,0,0,0,0,0,0,10721,0,0,0,0,005225,non-urban
54298,0,0,566,0,0,279,0,0,0,0,0,0,0,0,21489,0,0,2370,0,002733,non-urban
25990,0,0,2220,0,0,431,24002,0,248,0,0,0,0,0,18445,0,0,7666,0,005644,non-urban
55557,0,0,9,0,0,502,40,0,942,0,0,0,0,0,18807,0,0,3145,0,001906,non-urban
54345,0,0,1985,0,0,1729,23,0,0,0,0,0,0,0,15349,0,0,5571,0,007234,non-urban
57306,0,0,0,0,0,266,2,0,0,0,0,0,0,0,21399,0,0,29,0,003780,non-urban
62591,0,0,0,0,0,755,0,0,0,0,0,0,0,0,14875,0,0,781,0,003532,non-urban
59177,0,0,0,0,0,81,5294,0,696,0,0,0,0,0,13754,0,0,0,0,000777,non-urban
53502,0,0,159,0,0,951,0,0,0,0,0,0,0,0,24095,0,0,295,0,001830,non-urban
69393,0,0,0,0,0,614,0,0,0,0,0,0,0,0,8987,0,0,8,0,002932,non-urban
59884,0,0,0,0,0,254,6,0,0,0,0,0,0,0,18653,0,0,205,0,001360,non-urban
40336,0,0,1,0,0,4775,83,0,0,0,0,0,0,0,31449,0,0,2358,0,000890,non-urban
60727,0,0,0,0,0,233,0,0,0,0,0,0,0,0,17983,0,0,59,0,001775,non-urban
60500,0,0,0,0,0,791,0,0,0,0,0,0,0,0,17711,0,0,0,0,007474,non-urban
67358,0,0,0,0,0,873,0,0,0,0,0,0,0,0,10633,0,0,138,0,004375,non-urban
61095,0,0,0,0,0,9,0,0,0,0,0,0,0,0,17155,0,0,743,0,002795,non-urban
58077,0,0,346,0,0,1369,0,0,0,0,0,0,0,0,16259,0,0,2951,0,004471,non-urban
59635,0,0,0,0,0,981,86,0,0,0,0,0,0,0,15574,0,0,2726,0,006839,non-urban
58625,0,0,446,0,0,896,18,0,106,0,0,0,0,0,15091,0,0,3820,0,001023,non-urban
61421,0,0,11,0,0,1024,446,0,201,0,0,0,0,0,11912,0,0,3987,0,003499,non-urban
64784,0,0,0,0,0,513,0,0,0,0,0,0,0,0,12591,0,0,1114,0,003724,non-urban
56305,0,0,58,0,0,706,539,0,35,0,0,0,0,0,15637,0,0,5722,0,001351,non-urban
52114,0,0,1145,0,0,640,5452,0,0,0,0,0,0,0,17898,0,0,1753,0,000759,non-urban
68866,0,0,0,0,0,0,5,0,0,0,0,0,0,0,10131,0,0,0,0,001151,non-urban
64636,0,0,0,0,0,421,0,0,0,0,0,0,0,0,13541,0,0,404,0,004416,non-urban
58212,0,0,0,0,0,343,0,0,0,0,0,0,0,0,20398,0,0,49,0,006921,non-urban
68345,0,0,0,0,0,256,0,0,0,0,0,0,0,0,10401,0,0,0,0,003152,non-urban
64118,0,0,0,0,0,1,60,0,1617,0,0,0,0,0,9278,0,0,3928,0,006905,non-urban
38822,0,0,0,0,0,38,4795,0,22581,0,0,0,0,0,12193,0,0,573,0,002438,non-urban
50944,0,0,713,0,0,0,0,0,30,0,0,0,0,0,27314,0,0,1,0,001400,non-urban
69528,0,0,0,0,0,6,0,0,0,0,0,0,0,0,9468,0,0,0,0,002756,non-urban
59175,0,0,0,0,0,351,0,0,0,0,0,0,0,0,19088,0,0,388,0,006221,non-urban
63132,0,0,5,0,0,917,0,0,0,0,0,0,0,0,14947,0,0,1,0,005183,non-urban
66228,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12774,0,0,0,0,003752,non-urban
67394,0,0,0,0,0,56,0,0,0,0,0,0,0,0,11552,0,0,0,0,006865,non-urban
61020,0,0,0,0,0,473,14,0,0,0,0,0,0,0,14810,0,0,2685,0,001492,non-urban
62882,0,0,0,0,0,30,52,0,0,0,0,0,0,0,16023,0,0,15,0,002098,non-urban
49888,0,0,476,0,0,551,10,0,4321,0,0,0,0,0,18218,0,0,5538,0,006883,non-urban
51591,0,0,0,0,0,2429,127,0,0,0,0,0,0,0,24085,0,0,770,0,001455,non-urban
42085,0,0,0,0,0,1690,2232,0,17047,0,0,0,0,0,11407,0,0,4541,0,002852,non-urban
65667,0,0,32,0,0,291,133,0,0,0,0,0,0,0,11433,0,0,1446,0,007264,non-urban
59546,0,0,82,0,0,774,12,0,2,0,0,0,0,0,15855,0,0,2731,0,001453,non-urban
54799,0,0,5074,0,0,153,2900,0,4604,0,0,0,0,0,10730,0,0,742,0,000865,non-urban
65317,0,0,0,0,0,358,0,0,0,0,0,0,0,0,12782,0,0,545,0,004357,non-urban
56977,0,0,349,0,0,1931,3,0,704,0,0,0,0,0,14636,0,0,4402,0,007226,non-urban
46097,0,0,6967,0,0,154,2447,0,0,0,0,0,0,0,22479,0,0,858,0,006918,non-urban
64460,0,0,0,0,0,512,0,0,0,0,0,0,0,0,14030,0,0,0,0,005702,non-urban
56192,0,0,0,0,0,570,11,0,0,0,0,0,0,0,16937,0,0,5292,0,005607,non-urban
60034,0,0,0,0,0,31,8974,0,0,0,0,0,0,0,9963,0,0,0,0,007093,non-urban
56844,0,0,0,0,0,1,3,0,0,0,0,0,0,0,21939,0,0,215,0,001361,non-urban
68066,0,0,0,0,0,396,0,0,0,0,0,0,0,0,10517,0,0,23,0,001283,non-urban
62205,0,0,0,0,0,752,0,0,0,0,0,0,0,0,15399,0,0,646,0,002842,non-urban
46279,0,0,1256,0,0,2054,801,0,0,0,0,0,0,0,27589,0,0,1023,0,003536,non-urban
39936,0,0,3,0,0,4866,77,0,0,0,0,0,0,0,31490,0,0,2630,0,001510,non-urban
62028,0,0,585,0,0,9,5838,0,2208,0,0,0,0,0,8334,0,0,0,0,003400,non-urban
58045,0,0,4,0,0,545,5104,0,193,0,0,0,0,0,14111,0,0,1000,0,006923,non-urban
53822,0,0,23,0,0,543,71,0,0,0,0,0,0,0,24399,0,0,144,0,005593,non-urban
55966,0,0,295,0,0,2400,11,0,0,0,0,0,0,0,19671,0,0,659,0,006717,urban
59690,0,0,0,0,0,834,0,0,0,0,0,0,0,0,18478,0,0,0,0,000776,non-urban
48196,0,0,0,0,0,314,5288,0,0,0,0,0,0,0,24893,0,0,311,0,000719,non-urban
67155,0,0,1,0,0,65,4,0,0,0,0,0,0,0,11491,0,0,286,0,003732,non-urban
55487,0,0,0,0,0,521,0,0,4832,0,0,0,0,0,14613,0,0,3549,0,005614,non-urban
56480,0,0,1195,0,0,447,0,0,0,0,0,0,0,0,20857,0,0,23,0,001761,non-urban
58186,0,0,138,0,0,563,65,0,83,0,0,0,0,0,14807,0,0,5160,0,003839,non-urban
59639,0,0,1350,0,0,524,108,0,6,0,0,0,0,0,17314,0,0,61,0,003710,non-urban
54909,0,0,601,0,0,1157,938,0,0,0,0,0,0,0,14609,0,0,6788,0,007363,non-urban
62046,0,0,736,0,0,535,98,0,629,0,0,0,0,0,12883,0,0,2075,0,004037,non-urban
65583,0,0,0,0,0,278,0,0,0,0,0,0,0,0,13141,0,0,0,0,003987,non-urban
65401,0,0,0,0,0,118,0,0,0,0,0,0,0,0,13483,0,0,0,0,000014,non-urban
48264,0,0,962,0,0,22,12473,0,77,0,0,0,0,0,16711,0,0,493,0,000556,non-urban
52188,0,0,1114,0,0,4,0,0,0,0,0,0,0,0,25692,0,0,4,0,002162,non-urban
58272,0,0,0,0,0,958,1413,0,0,0,0,0,0,0,17962,0,0,397,0,001815,non-urban
54877,0,0,24,0,0,1083,66,0,1322,0,0,0,0,0,17183,0,0,4447,0,004525,non-urban
55381,0,0,0,0,0,2,0,0,0,0,0,0,0,0,23435,0,0,184,0,000375,non-urban
53375,0,0,0,0,0,467,5951,0,0,0,0,0,0,0,15311,0,0,3898,0,002323,non-urban
58376,0,0,6,0,0,1072,0,0,0,0,0,0,0,0,19450,0,0,98,0,004112,non-urban
67624,0,0,0,0,0,13,0,0,0,0,0,0,0,0,11365,0,0,0,0,002066,non-urban
29832,0,0,4180,0,0,603,62,0,25636,0,0,0,0,0,13757,0,0,4932,0,006763,non-urban
66882,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12120,0,0,0,0,002491,non-urban
38861,0,0,141,0,0,123,7484,0,12887,0,0,0,0,0,16995,0,0,2511,0,004258,non-urban
67277,0,0,0,0,0,93,134,0,0,0,0,0,0,0,11067,0,0,431,0,003098,non-urban
51750,0,0,553,0,0,3403,3,0,0,0,0,0,0,0,19886,0,0,3407,0,001373,non-urban
56785,0,0,882,0,0,465,105,0,233,0,0,0,0,0,14872,0,0,5660,0,002946,non-urban
49034,0,0,0,0,0,145,5295,0,11681,0,0,0,0,0,12437,0,0,410,0,007062,non-urban
51666,0,0,0,0,0,2955,1156,0,0,0,0,0,0,0,21897,0,0,1328,0,001799,non-urban
64560,0,0,0,0,0,505,0,0,0,0,0,0,0,0,13937,0,0,0,0,002659,non-urban
66768,0,0,50,0,0,77,0,0,0,0,0,0,0,0,12107,0,0,0,0,002835,non-urban
55552,0,0,33,0,0,1928,2662,0,1026,0,0,0,0,0,13697,0,0,4104,0,005993,non-urban
54112,0,0,618,0,0,1009,654,0,1728,0,0,0,0,0,17438,0,0,3443,0,004459,non-urban
48715,0,0,5,0,0,4700,299,0,0,0,0,0,0,0,23791,0,0,1492,0,001128,non-urban
48532,0,0,967,0,0,1351,7044,0,418,0,0,0,0,0,11699,0,0,8991,0,002784,non-urban
56453,0,0,33,0,0,1439,3410,0,0,0,0,0,0,0,14068,0,0,3599,0,005513,non-urban
65510,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13492,0,0,0,0,007173,non-urban
62937,0,0,0,0,0,873,0,0,0,0,0,0,0,0,15181,0,0,11,0,002736,non-urban
45741,0,0,3,0,0,3598,215,0,0,0,0,0,0,0,28074,0,0,1371,0,001056,non-urban
37472,0,0,2,0,0,5018,47,0,0,0,0,0,0,0,33240,0,0,3223,0,000257,non-urban
49216,0,0,1,0,0,3946,226,0,0,0,0,0,0,0,24078,0,0,1535,0,000749,non-urban
66588,0,0,0,0,0,105,128,0,0,0,0,0,0,0,11223,0,0,958,0,004662,non-urban
37556,0,0,2,0,0,5062,91,0,0,0,0,0,0,0,32993,0,0,3298,0,001081,non-urban
66173,0,0,0,0,0,266,0,0,0,0,0,0,0,0,12563,0,0,0,0,001641,non-urban
67161,0,0,0,0,0,69,0,0,0,0,0,0,0,0,11772,0,0,0,0,005047,non-urban
50393,0,0,29,0,0,2121,3503,0,0,0,0,0,0,0,21766,0,0,1190,0,002070,non-urban
66983,0,0,0,0,0,118,0,0,0,0,0,0,0,0,11901,0,0,0,0,004354,non-urban
32215,0,0,6436,0,0,69,13004,0,6372,0,0,0,0,0,17326,0,0,3580,0,007297,non-urban
57287,0,0,420,0,0,1215,2,0,11,0,0,0,0,0,14531,0,0,5536,0,004506,non-urban
51892,0,0,1054,0,0,1364,1257,0,0,0,0,0,0,0,21855,0,0,1580,0,001520,non-urban
57683,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20941,0,0,378,0,007399,non-urban
51335,0,0,5993,0,0,6,935,0,328,0,0,0,0,0,19894,0,0,511,0,005100,non-urban
65783,0,0,0,0,0,126,0,0,0,0,0,0,0,0,13093,0,0,0,0,001679,non-urban
56836,0,0,393,0,0,1127,0,0,0,0,0,0,0,0,17402,0,0,3244,0,004606,non-urban
68921,0,0,0,0,0,77,0,0,0,0,0,0,0,0,9914,0,0,90,0,005722,non-urban
51675,0,0,141,0,0,554,2327,0,0,0,0,0,0,0,17272,0,0,7033,0,002596,non-urban
47784,0,0,7293,0,0,856,76,0,478,0,0,0,0,0,21492,0,0,1023,0,002407,non-urban
56381,0,0,193,0,0,1818,14,0,658,0,0,0,0,0,14744,0,0,5194,0,006059,non-urban
24054,0,0,1071,0,0,165,19659,0,15412,0,0,0,0,0,13457,0,0,5184,0,000584,urban
56893,0,0,1012,0,0,40,3058,0,0,0,0,0,0,0,16480,0,0,1519,0,003733,non-urban
57306,0,0,706,0,0,739,4140,0,1,0,0,0,0,0,13840,0,0,2270,0,000787,non-urban
55653,0,0,5,0,0,991,143,0,332,0,0,0,0,0,17261,0,0,4617,0,004661,non-urban
53533,0,0,538,0,0,1,3483,0,313,0,0,0,0,0,18064,0,0,3070,0,007024,non-urban
32551,0,0,636,0,0,820,17738,0,3855,0,0,0,0,0,23140,0,0,262,0,007250,non-urban
57384,0,0,148,0,0,1499,4,0,0,0,0,0,0,0,15975,0,0,3992,0,005464,non-urban
60175,0,0,23,0,0,816,86,0,0,0,0,0,0,0,16244,0,0,1658,0,002394,non-urban
59204,0,0,0,0,0,608,466,0,0,0,0,0,0,0,15272,0,0,3452,0,001285,non-urban
45315,0,0,0,0,0,2265,3151,0,0,0,0,0,0,0,27078,0,0,1193,0,001452,non-urban
56214,0,0,447,0,0,682,16,0,0,0,0,0,0,0,21643,0,0,0,0,001779,non-urban
62487,0,0,0,0,0,904,0,0,0,0,0,0,0,0,15231,0,0,380,0,007479,non-urban
21590,0,0,2028,0,0,402,15917,0,20489,0,0,0,0,0,17437,0,0,1139,0,003825,non-urban
50292,0,0,0,0,0,31,8054,0,78,0,0,0,0,0,18711,0,0,1836,0,005862,non-urban
25513,0,0,18609,0,0,59,12570,0,6336,0,0,0,0,0,14551,0,0,1364,0,004890,non-urban
52876,0,0,77,0,0,1904,1770,0,0,0,0,0,0,0,16728,0,0,5647,0,002092,non-urban
34899,0,0,3,0,0,1206,22945,0,26,0,0,0,0,0,3547,0,0,16889,0,007431,non-urban
50825,0,0,56,0,0,2588,2959,0,0,0,0,0,0,0,21780,0,0,794,0,001278,non-urban
49511,0,0,0,0,0,613,4625,0,22,0,0,0,0,0,17916,0,0,6315,0,005425,non-urban
73494,0,0,0,0,0,0,673,0,1799,0,0,0,0,0,2612,0,0,424,0,006988,non-urban
51774,0,0,1324,0,0,867,1786,0,0,0,0,0,0,0,20953,0,0,2298,0,001671,non-urban
67476,0,0,0,0,0,211,1,0,0,0,0,0,0,0,11295,0,0,19,0,007148,non-urban
37673,0,0,120,0,0,3609,350,0,0,0,0,0,0,0,33097,0,0,4153,0,000715,non-urban
67569,0,0,0,0,0,70,29,0,0,0,0,0,0,0,11334,0,0,0,0,000786,non-urban
57985,0,0,0,0,0,685,0,0,0,0,0,0,0,0,20304,0,0,28,0,005022,non-urban
67182,0,0,0,0,0,661,0,0,0,0,0,0,0,0,11116,0,0,43,0,002396,non-urban
34572,0,0,0,0,0,639,16344,0,0,0,0,0,0,0,23299,0,0,4148,0,004550,non-urban
50749,0,0,0,0,0,112,8613,0,0,0,0,0,0,0,17104,0,0,2424,0,001362,non-urban
56716,0,0,108,0,0,576,5191,0,59,0,0,0,0,0,15377,0,0,975,0,005211,non-urban
